ID,Zygotic_r1,Zygotic_r2,Day7_r1,Day7_r2,Day14_r1,Day14_r2,Somatic_r1,Somatic_r2
AT2G01270,700.3396566,766.7879013,936.9925937,1204.995858,2039.260519,2189.578145,1555.654123,1926.699053
AT2G01150,913.4930456,1121.1433,1580.994722,1427.379487,1640.976322,1733.553313,926.6045387,1473.576456
AT2G01320,693.9045632,1012.365519,420.1266755,435.7546972,301.3089903,316.0980918,447.8498072,466.2329804
AT2G01290,530.2992867,777.0639433,299.091406,352.4810329,634.3311136,591.9588877,545.993807,300.336178
AT2G06730,2.924024359,12.20473755,21.0788186,4.854238885,3.369357354,1.754613095,1.15658708,3.383336833
AT2G06660,10.64237301,13.76072202,8.261814338,5.385198657,20.60658757,6.776508158,4.211249013,0.6183432
AT2G06640,0.703314378,5.850265784,4.796934264,0.466790768,0.384040374,0.304739425,0.588736901,0.981522352
AT2G06630,0.897015543,0.163192276,0.944498913,0.568597695,0.916251181,0.426019192,0.254241755,0.399612758
AT2G06645,30.382364,39.08636328,44.41858958,38.17260224,19.99668285,27.15026762,23.04943117,40.565452
AT2G10620,19.52748988,1.356828915,20.83215794,1.359846826,1.965797972,14.52261848,1.1521994,5.594696079
AT2G10610,3.590605692,3.538027717,1.719667954,3.763358261,0.567434365,1.49941432,0.627009647,2.920039296
AT2G10740,44.64796746,44.46339619,54.46024133,44.02135586,15.0318211,49.20571626,17.46152099,51.39509313
AT2G10690,11.45521946,2.050720641,5.853845287,1.981848097,2.605761807,13.64057468,15.09246157,13.69253358
AT2G10660,2.250002521,7.655702415,0.992191481,4.097500891,0.595313807,1.121630138,0.735180361,3.089124179
AT2G10650,0.658122735,9.927467205,16.75533312,12.0508967,4.449472478,8.427031963,0.55659601,27.2334077
AT2G10640,51.0776571,24.51211477,50.64483838,42.23855479,39.55775062,68.69405462,5.457172484,105.5159934
AT2G10630,0.767549087,2.214933145,0.692886936,1.890892532,0.270068747,0.473225139,7.237564447,3.469911515
AT2G13150,11.83463313,2.566302872,5.009698479,3.934080356,3.942607795,18.4443788,8.769174988,4.948161775
AT2G13160,3.979685735,30.83635129,13.60349289,27.88687086,6.330996881,42.13149472,3.17788965,30.22457734
AT2G13070,2.367200396,1.382693243,2.336795821,0.744703565,2.182655732,3.496513076,0.984235026,2.103180927
AT2G13100,450.4466083,593.181001,505.5385087,785.673342,1040.245214,1080.91652,958.9937233,674.7049916
AT2G01230,1209.533226,817.2065881,820.4748353,1228.939152,946.9202395,750.6138749,1241.125862,994.3548164
AT2G01330,167.0632273,138.9543869,201.1679336,296.9161149,224.3256073,253.7375012,348.3414814,326.1614739
AT2G01240,10.50861761,36.87237498,15.89897148,11.27022956,10.09747811,11.07525641,3.178699853,18.21646524
AT2G48040,208.7546451,141.2197172,334.7578763,358.016807,360.5108269,322.3290525,426.5509433,357.3783754
AT2G48050,34.21061557,45.54510893,63.42674411,86.38822128,107.7986484,146.3261581,74.72938778,49.89513476
AT2G48060,33.95919436,40.57938006,53.0097045,48.794263,21.37647771,59.43396367,35.5810945,14.40422905
AT2G48080,31.51524356,31.58980579,67.91305866,51.89588237,39.4534704,49.69689561,145.3841634,105.8866553
AT2G48110,46.98566963,46.05274046,72.50136198,99.32626054,95.99761847,115.2395454,59.45287932,16.44768266
AT2G48020,53.58006092,58.57215875,252.386768,236.005252,159.9048026,185.2344146,461.0444529,336.7363871
AT2G48090,18.39998814,6.74613964,7.889309405,6.459175789,5.067405306,4.27954183,206.176899,163.5483407
AT2G48100,1033.814807,1100.76159,1275.255336,1816.371296,2093.820317,1817.783122,1867.188722,2155.32231
AT2G48030,175.0681225,192.1248623,153.6189852,181.7215527,228.4104523,261.2991101,285.7555336,160.1716862
AT2G48010,875.254603,779.0472178,1108.904165,1022.078227,520.5183282,439.0415395,773.9739647,860.6341053
AT2G48070,377.7371287,375.7898341,278.9649553,219.7628754,223.8124113,261.6627409,287.0336684,307.1651403
AT2G07240,35.19818743,18.88363225,35.93844098,25.21793072,8.008942237,28.22724829,15.39312093,46.15421262
AT2G07330,27.28113449,2.836793362,18.4590286,8.07530332,2.285789156,4.25196875,6.495520198,4.445860181
AT2G07340,647.0042932,552.5736327,384.5928433,415.3769292,339.6880839,379.6824938,410.9933783,442.0455125
AT2G07350,1875.792815,1421.864773,1342.058083,1053.709284,658.362421,676.8734584,937.9566154,1009.908315
AT2G07360,878.1742552,1070.658147,1050.320331,1190.44079,1764.905304,2071.959189,1596.594797,1481.582687
AT2G07370,70.00805421,83.23483728,95.07824503,115.8692474,333.8094491,298.7643885,173.3308984,94.34395259
AT2G07380,2.876699576,1.146436141,2.114855142,20.17750002,3.770610359,11.15251096,9.245457118,4.91883632
AT2G07430,0.964144891,9.401297509,18.1095259,1.719703937,2.762515596,1.620158939,1.767609046,3.888743985
AT2G07440,5.664077849,2.558400458,1.527144101,4.476802272,20.72411884,1.900555127,2.310868286,5.302916933
AT2G07450,16.04892181,9.565381461,1.497294329,6.266480365,3.206388733,7.596009318,5.757346953,23.46712093
AT2G07280,5.024039407,3.091833817,4.491298186,1.033886597,1.510485067,2.997314195,10.17038172,5.587961528
AT2G07290,2.583446485,5.142828946,15.48479617,1.742817226,6.986581725,5.603088423,2.301821738,16.79822138
AT2G07300,15.09006966,3.452014487,16.58664191,26.16808922,13.1955602,19.93267285,8.241412934,6.389620984
AT2G07320,5.89876491,26.06505642,33.56333216,23.57082807,6.123616682,31.13097267,4.263410012,10.3252187
AT2G01200,4.951641605,18.04981592,46.20295953,36.20382978,38.6267784,5.823271481,17.7314635,52.97194058
AT2G01210,1557.294832,1739.420388,211.2444581,258.9007657,250.9529886,202.7576351,438.909922,323.9877331
AT2G01170,295.4459846,448.5974742,349.8007722,354.2261329,297.7806243,330.9948101,471.14296,476.4863613
AT2G01280,5.288078292,19.11409832,12.75403798,13.13349299,10.80592331,5.475437498,12.04002426,9.9410064
AT2G01380,40.1004717,2.853525341,43.63110661,17.04529816,13.99725993,31.8831258,13.26458922,2.410665776
AT2G01220,327.856835,471.1075663,360.8810117,584.2875434,642.7204404,499.1066143,503.5672342,351.4401348
AT2G01310,19.07206302,0.951421294,0.627744059,4.372620386,0.606827035,2.149418173,2.660866053,14.85771588
AT2G35780,4206.217794,3421.749778,1331.992009,1170.984985,668.8337979,499.6008333,990.9710921,1096.745638
AT2G35730,214.5168168,171.8228598,39.10454954,32.0743522,5.974904008,10.85190603,31.63689466,49.35451046
AT2G35715,28.50705132,22.64046766,9.13426879,6.783281788,4.437223712,4.008393262,13.8996002,2.261862289
AT2G35790,792.3733205,969.0457962,2442.690987,2048.186712,2269.761242,2409.765864,1451.590701,1407.056456
AT2G35680,1540.251077,1183.819161,619.7781512,612.5256089,1255.567868,1486.363462,1435.423245,1023.724169
AT2G35630,1100.56354,838.4525534,827.5674856,1367.91621,1042.785511,991.2511225,815.5702484,649.5549703
AT2G35670,28.52753672,20.31827239,31.20933498,14.90231712,17.32242013,15.13302932,8.919199305,30.30570001
AT2G35733,47.22189124,17.63707995,26.77873213,37.30330914,30.22483966,38.58029328,11.46256347,27.07879913
AT2G18115,14.65851361,40.1352349,27.87879751,10.97643388,4.749905467,22.29022418,3.182140406,5.232012929
AT2G18030,179.1681401,346.8172972,462.7249412,546.2151964,679.038069,608.1552917,613.0711344,556.1376048
AT2G18020,22611.27806,16895.5485,23519.73528,14918.96121,14445.48655,14874.31196,12179.92811,14978.33244
AT2G18010,3.703055282,16.7937782,16.00571972,8.630243421,18.11636436,15.5550736,4.460377685,3.027250404
AT2G17990,209.7155324,237.8225752,319.2043122,368.3015142,524.9399713,578.779075,776.4870868,637.2267501
AT2G17960,3.142548579,3.857383648,4.229961386,2.769651023,14.74953535,10.24025742,4.204950024,28.8579861
AT2G18100,132.1226488,157.0596936,133.9155768,160.3917078,173.3081801,130.4281142,201.4927835,156.6356182
AT2G18090,423.4962288,473.2505635,832.4666582,939.3725641,1050.115213,1108.040553,1034.229082,850.5358903
AT2G18080,21.24670594,17.38395587,13.5392168,15.77030621,7.372191356,1.567672009,11.89650318,6.611849706
AT2G18070,24.08601512,32.24836612,32.00735472,28.8195619,10.53906752,16.82492815,11.79510354,21.86148391
AT2G18060,37.72873183,31.99659247,105.8960231,120.939543,82.89295979,80.34771022,223.0698508,137.050708
AT2G17930,1321.461301,1515.733834,1416.156727,1713.104832,1362.742254,1403.400018,1894.63986,1783.009598
AT2G17975,292.8514279,276.2934042,206.1308081,320.3741687,366.3181092,331.8729169,386.6426377,416.2879693
AT2G18110,8005.052975,7498.43176,12044.7324,8358.403048,9360.562605,9041.313803,8128.755986,9848.412983
AT2G18050,142.2094656,31.21639926,886.8891087,1380.183773,2138.832356,1904.419536,1943.768125,3204.411342
AT2G18040,1562.351456,1705.608989,3017.922172,4027.049344,3250.786716,3323.200901,3112.980931,3092.690844
AT2G17972,437.3166438,290.2151515,142.1813174,104.8254082,63.84284118,86.48530972,119.1710006,130.8624784
AT2G17940,34.06555496,4.296935528,7.520471177,18.32243945,25.22626223,12.50696583,14.34050713,28.92490679
AT2G17950,27.43381413,22.13774091,11.16993482,21.48514445,19.06821229,17.87690661,0.764352448,27.82538007
AT2G17980,843.358572,957.5514188,1029.356335,986.1697287,1225.513124,1320.487272,1115.18049,935.1724888
AT2G35760,344.1221588,323.9893639,70.26096297,64.76597998,41.04009442,56.92392505,132.4037208,194.8760197
AT2G35650,106.3964773,111.3860466,102.0340472,81.81940747,195.6958267,195.2780741,599.3543073,378.4702514
AT2G35635,1074.800473,957.3660787,978.759716,1026.602469,992.7040205,980.4988085,614.7214549,656.1255633
AT2G35795,548.5979009,991.2422385,1734.470557,1771.00643,1593.268707,1407.853411,1253.010172,1418.243324
AT2G42400,311.0854132,426.3790417,346.816001,512.4701836,686.7882672,676.8228695,456.5010136,616.9742413
AT2G14520,435.1141971,302.3710716,802.4345183,855.2704072,179.4550186,131.3747194,38.03391436,577.7674173
AT2G14490,2.147456153,3.491426082,3.259940385,12.15059984,7.975038317,2.316520377,1.875868744,5.389206746
AT2G14470,0.84263371,0.453072514,19.86476862,0.361392311,2.692222682,1.258543942,0.232736375,0.654819781
AT2G14460,461.0631152,523.7725784,1509.51437,1481.087077,1451.699882,1335.276572,1015.639827,966.5821734
AT2G14450,8.13244028,25.87999404,23.77170394,15.34938738,2.500836929,24.73351557,13.76977276,16.26948995
AT2G14420,25.4294589,23.65352595,9.031870626,10.65581389,19.20891283,10.81611701,2.870753983,36.50878329
AT2G14410,2.187628746,3.648570718,4.935000696,1.997844087,1.623690847,2.46606292,1.487188105,8.458061384
AT2G14400,1.706489374,15.46026459,14.76792943,9.206686855,13.55242774,11.87015068,4.174080402,10.4535579
AT2G14570,3.502817136,0.805130707,13.19894859,0.921528063,0.951769072,2.372747995,1.009970632,2.685739867
AT2G14560,6.074911212,4.110984408,21.08015345,20.5147619,9.826697503,32.59352704,25.04446616,4.204576696
AT2G14550,3.029024506,4.272473789,3.496705127,5.037153877,31.0853822,28.85427276,4.535650309,5.015386879
AT2G14540,1.816472724,1.954441326,6.290927312,23.51701267,6.347605114,15.99933434,2.362718097,39.9428197
AT2G14530,333.2356701,377.4804236,419.9138902,536.5241323,379.7613922,441.9345533,411.5464395,534.2111122
AT2G35710,95.00602216,117.7689356,101.6417476,44.80230253,57.03164906,49.9089045,79.01288629,38.12799618
AT2G35700,65.39004972,86.06711259,36.15521068,12.02885984,70.86588275,69.04163883,23.00694997,41.00949967
AT2G35690,535.4357965,558.987194,275.1348168,257.1182312,259.2145839,216.056224,199.9223136,273.261025
AT2G35620,686.138679,1059.632903,695.6643205,824.5920702,605.8188594,633.2447047,819.554001,618.667553
AT2G35610,521.4025615,569.8563765,519.8258528,693.6480916,656.4761913,655.6103325,578.5996932,630.4960199
AT2G35770,34.91589338,21.01031271,77.08754206,50.15717479,63.81695753,95.01387375,47.77729125,24.29794997
AT2G35750,584.2518092,277.516606,4428.008131,2717.224827,2413.789716,1878.927861,1148.770419,1347.777088
AT2G35740,37.13819877,25.77603201,44.56202989,39.20673222,22.17082129,23.03531902,20.56472863,40.14231723
AT2G35736,192.1518364,131.7285186,392.5751133,405.4594971,337.54547,342.9699012,198.698076,288.5765307
AT2G35720,126.4106775,76.43923253,445.5822361,420.1247306,390.6558574,461.0097155,352.1487736,190.2132408
AT2G42340,17.8393358,17.31917799,15.48313373,20.71090681,14.43668586,23.2816456,30.35421875,47.00894468
AT2G42350,61.51394942,3.468491445,38.4496542,44.5944544,8.14016237,15.81349124,16.62908595,35.71053638
AT2G42360,32.40421867,12.87799286,106.9695484,137.4560237,72.44179577,74.12093079,25.44061025,33.22950113
AT2G42370,25.34662251,36.0365318,12.24038904,27.83463933,6.483534218,20.37139337,18.33980394,17.20826852
AT2G42390,750.154792,816.9802396,548.4877627,577.809239,518.7791986,440.7036621,817.993278,1085.686609
AT2G42430,230.4130361,150.3515499,4265.082056,4168.132809,1985.865538,1769.295601,181.0756989,369.5233341
AT2G42500,1607.035359,1715.127594,1819.457746,1951.683155,2305.751101,2183.063018,1833.034094,1514.347685
AT2G01720,3748.551281,3622.771428,3656.706295,4198.743842,3524.544792,3530.570179,2942.633472,3493.079537
AT2G01700,13.00125587,15.21755077,26.88907312,9.88262433,11.94437601,34.19158732,1.598132015,10.01422303
AT2G01810,32.03239775,46.19594331,58.94619346,52.2122945,50.2735313,90.0209317,29.41513358,47.06476133
AT2G01790,21.15039533,7.347374889,36.35852853,16.07790462,19.226244,43.78424382,11.93834784,29.06180408
AT2G01780,3.762635678,2.106850325,6.582564603,12.06492225,3.813247097,6.707822204,2.530933104,9.579669295
AT2G01770,3488.870023,3571.106244,58.78384343,55.7012086,2.992204972,27.94575397,27.83605024,424.2259034
AT2G01750,54.2481013,57.37396878,43.8949548,85.71557233,74.19435246,65.89730537,102.0205878,60.59657708
AT2G01740,81.6731731,76.49504,83.78913301,105.1102388,139.9458889,108.1670659,97.80009221,117.9166835
AT2G01710,833.9230236,1196.881259,471.1474689,527.9243485,775.6520817,727.6440719,613.1618457,399.1869081
AT2G01620,427.2021589,540.3957421,527.9214443,410.3737023,424.6518921,432.1684554,432.8869953,589.9762819
AT2G01650,271.0147647,270.8712009,490.9554734,689.6237961,773.3480079,686.0068361,751.2623356,513.7772232
AT2G01760,95.87971309,155.1937678,58.6543938,59.80694086,84.26983557,91.08392919,241.7199966,191.5579447
AT2G01660,51.79045549,48.17107913,90.32159209,156.0288643,113.7969168,94.07195036,569.9822844,258.5645259
AT2G01680,88.04156166,145.0678993,137.4725411,127.0823225,154.4269885,138.3394373,300.9589901,219.1810609
AT2G01670,81.7149686,49.87914792,125.1493109,69.28859686,284.3896715,339.123285,1835.766846,1237.187481
AT2G01630,434.2748393,589.5271286,519.4947794,636.0969839,329.8559891,348.2077715,539.1319004,404.3758333
AT2G01640,398.6333913,354.2347038,496.4855749,607.4815364,380.6986783,389.234018,727.0233811,658.3333956
AT2G01690,319.5363084,322.4719693,182.3658299,336.0360942,200.2110947,236.7519137,232.828564,206.7279455
AT2G42290,714.2281983,978.2054464,247.7252064,300.6326284,307.6633278,362.3043863,292.2985096,443.0824312
AT2G42380,99.74531325,131.436219,1.143246329,3.222130188,1.720437382,2.471406098,1.748811332,6.084231578
AT2G42410,18.44185732,2.595139173,20.16842316,1.558061803,2.158072356,9.318063951,3.446629517,33.20902634
AT2G42450,305.6279087,297.335414,584.285828,523.7842744,541.5416958,618.4613913,366.123945,357.5728088
AT2G42300,98.14591426,166.3333749,263.8017978,322.2845597,265.9555447,327.5221329,219.5762598,182.0284313
AT2G42480,3.076486135,14.88531085,17.20135967,14.45685951,4.466321837,5.91930861,7.001584872,11.1173982
AT2G42490,908.3700523,933.7322631,1446.014585,1323.988865,1720.860861,1985.516337,2110.975314,1807.037995
AT2G42310,3237.909317,3504.887503,4163.151076,3840.222582,3574.943248,3717.302466,3414.521445,3865.55122
AT2G42320,457.6583537,399.4307532,131.3564555,147.7248404,75.31739873,66.98349346,591.3905201,460.3808236
AT2G42330,91.88709015,94.23283724,4.954879144,75.66170349,85.75147567,65.54315815,60.45652889,63.22353628
AT2G25620,318.1380973,283.801281,271.0692529,238.6567879,216.1943651,222.3897455,277.9446308,184.5791572
AT2G25710,353.3584657,370.3904193,593.2733937,801.0741572,733.959494,731.7444867,1077.910672,1130.034013
AT2G01730,112.1621304,194.3106566,228.4257683,264.14653,187.9130393,238.8914233,217.2657565,170.1111708
AT2G15130,3.365415522,13.55445818,4.861562281,3.64545149,26.23180606,20.89655381,5.137121788,21.02773367
AT2G14980,24.19842924,0.805549295,4.168292878,10.45568887,2.415576789,14.42669606,0.750982995,3.043579024
AT2G15010,9474.302792,5039.588238,20922.6544,13060.0054,8108.671678,5868.998191,136.5813405,14324.03467
AT2G15020,2.38843255,2.646349591,12.66196848,29.97424061,46.04713177,51.47398378,1.073846062,6.824207099
AT2G15040,11.81078228,19.9645527,2.880062032,5.353997306,7.892557381,20.94269812,1.137329944,2.032877425
AT2G15050,69.72579745,44.49114361,45.37227223,32.76016665,8.822589054,20.12204323,26.25350034,53.72501568
AT2G15000,520.4079424,426.4930837,3468.532733,3119.792804,1701.087751,1664.03859,1361.860738,1673.488003
AT2G25660,438.2314648,439.7411211,317.44311,393.8237964,233.2186168,257.950117,458.6206519,447.6196096
AT2G25680,197.0177427,199.4822047,8.820918821,8.104134412,13.4754185,5.542289419,11.55059274,8.629138132
AT2G25690,370.8801657,266.3131819,262.631165,320.906395,235.3074314,207.8407696,194.7260125,252.3496255
AT2G25700,206.7955856,286.3018761,340.4517444,478.6134101,607.4075573,609.4561126,233.6124636,180.0375073
AT2G25730,449.7615125,290.5946326,501.6623634,703.6410817,693.2061543,713.6753973,951.1219762,569.8591544
AT2G25580,127.2190777,105.0768318,77.27815056,105.3008814,114.6397508,118.5317764,141.4614695,182.3491199
AT2G25590,195.2749245,145.8533359,320.4086187,504.2654619,553.9672759,434.4977191,741.5406168,722.1315505
AT2G25600,40.8608272,20.04352658,6.699726802,11.24950086,18.45540263,4.806966422,3.335696334,3.454187285
AT2G25630,10.82096997,23.67695353,2.613829436,9.890342875,18.35882705,18.9310079,4.300694457,3.366924204
AT2G25640,93.53871752,92.5961917,87.23679877,154.2381997,308.5736412,260.530188,173.5802264,113.5146608
AT2G25565,51.5302366,37.13628686,21.23382532,37.45146446,23.98297897,26.44389481,14.63282698,31.69819355
AT2G25650,176.6669239,217.289435,69.26609338,64.48183973,67.73209692,90.07051708,55.47156086,30.4414302
AT4G00270,220.7124852,272.0313503,62.7570407,48.88386362,84.79226961,114.6357331,98.98248843,92.74523162
AT2G25720,294.4690301,251.5767329,444.4626845,369.0059564,290.9353801,256.0088152,277.0553481,167.0428172
AT2G25610,1090.493551,956.8279242,1106.102204,1203.950089,1007.78555,861.9802676,921.9859263,849.5896323
AT2G25670,1155.734095,1246.069079,801.7638616,762.0396524,850.0884617,855.2802884,910.3241511,584.976117
AT2G25570,530.4903835,652.4158449,736.7581659,759.29635,961.7681462,942.5237074,885.8405387,631.0370666
AT2G25625,148.027078,48.00651047,157.3133472,75.89062785,6.943034262,7.409790725,3.764446615,6.356079855
AT2G15060,4.716351198,7.993332541,4.374593843,2.046668045,1.985552964,10.97341482,11.54713892,9.017474692
AT2G15070,1.508368705,0.662750609,1.502407585,6.301266393,0.874488406,1.95754685,0.391582503,1.46983318
AT3G31920,50.55891627,72.6033261,54.21572373,21.16307369,40.69435976,48.96655619,23.48930785,61.09649391
AT2G15080,2.819520397,0.717971294,6.636299654,2.157642087,2.876137603,1.097449383,5.39310882,1.380934194
AT2G15090,244.78519,230.9987961,146.5984133,130.3311882,99.11536322,109.7934589,57.16822173,38.26078375
AT2G15100,2.270622894,4.081053638,1.701815803,1.42949367,1.305853256,2.373088856,1.101111111,1.625586009
AT2G15120,31.28975559,19.88242079,17.08120538,13.12815947,36.88660564,33.22488458,27.98170699,76.36159908
AT2G18490,2.153649016,2.146438239,3.301937121,2.341913723,1.631227674,1.846530981,1.223080181,29.1430262
AT2G18480,41.37044136,23.00701895,10.94751885,21.91773518,23.65674291,22.37042191,84.78944986,103.5610852
